dataset,reducer,classifier,dim,accuracy,error_rate,pca_dim,n_train,n_test,random_state,test_size,method_label,classifier_label,pca_variance
olivetti_faces,pca90_lda,knn,15,0.9833333333333333,0.01666666666666672,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-1,0.9
olivetti_faces,pca90_lda,knn,20,0.975,0.025000000000000022,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-1,0.9
olivetti_faces,pca90_lda,knn,25,0.975,0.025000000000000022,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-1,0.9
olivetti_faces,pca90_lda,knn,30,0.9833333333333333,0.01666666666666672,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-1,0.9
olivetti_faces,pca90_lda,knn,35,0.9833333333333333,0.01666666666666672,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-1,0.9
olivetti_faces,pca90_lda,knn,39,0.9833333333333333,0.01666666666666672,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-1,0.9
olivetti_faces,pca95_lda,knn,1,0.2,0.8,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,2,0.5083333333333333,0.4916666666666667,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,3,0.7,0.30000000000000004,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,4,0.8666666666666667,0.1333333333333333,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,5,0.8666666666666667,0.1333333333333333,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,6,0.9083333333333333,0.09166666666666667,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,7,0.9416666666666667,0.05833333333333335,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,8,0.9666666666666667,0.033333333333333326,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,9,0.975,0.025000000000000022,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,10,0.9833333333333333,0.01666666666666672,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,15,0.9916666666666667,0.008333333333333304,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,20,0.9916666666666667,0.008333333333333304,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,25,0.9916666666666667,0.008333333333333304,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,30,0.9916666666666667,0.008333333333333304,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,35,0.9916666666666667,0.008333333333333304,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca95_lda,knn,39,0.9916666666666667,0.008333333333333304,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-1,0.95
olivetti_faces,pca99_lda,knn,1,0.16666666666666666,0.8333333333333334,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,2,0.45,0.55,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,3,0.6,0.4,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,4,0.7583333333333333,0.2416666666666667,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,5,0.8,0.19999999999999996,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,6,0.8333333333333334,0.16666666666666663,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,7,0.8833333333333333,0.1166666666666667,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,8,0.8916666666666667,0.10833333333333328,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,9,0.9166666666666666,0.08333333333333337,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,10,0.9166666666666666,0.08333333333333337,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,15,0.9416666666666667,0.05833333333333335,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,20,0.975,0.025000000000000022,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,25,0.975,0.025000000000000022,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,30,0.9833333333333333,0.01666666666666672,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,35,0.9833333333333333,0.01666666666666672,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,pca99_lda,knn,39,0.9833333333333333,0.01666666666666672,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-1,0.99
olivetti_faces,none,knn,4096,0.8166666666666667,0.18333333333333335,,280,120,0,0.3,Raw Data,KNN-5,
olivetti_faces,pca,knn,1,0.125,0.875,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,2,0.23333333333333334,0.7666666666666666,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,5,0.625,0.375,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,10,0.7416666666666667,0.2583333333333333,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,15,0.775,0.22499999999999998,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,20,0.7916666666666666,0.20833333333333337,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,30,0.8416666666666667,0.15833333333333333,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,40,0.825,0.17500000000000004,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,50,0.8,0.19999999999999996,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,75,0.8166666666666667,0.18333333333333335,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,100,0.825,0.17500000000000004,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,150,0.8166666666666667,0.18333333333333335,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,200,0.8083333333333333,0.19166666666666665,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,pca,knn,280,0.8166666666666667,0.18333333333333335,,280,120,0,0.3,PCA,KNN-5,
olivetti_faces,lda,knn,1,0.16666666666666666,0.8333333333333334,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,2,0.43333333333333335,0.5666666666666667,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,3,0.6916666666666667,0.30833333333333335,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,4,0.7583333333333333,0.2416666666666667,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,5,0.8416666666666667,0.15833333333333333,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,6,0.875,0.125,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,7,0.9,0.09999999999999998,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,8,0.9333333333333333,0.06666666666666665,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,9,0.9416666666666667,0.05833333333333335,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,10,0.95,0.050000000000000044,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,15,0.9833333333333333,0.01666666666666672,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,20,0.95,0.050000000000000044,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,25,0.95,0.050000000000000044,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,30,0.9666666666666667,0.033333333333333326,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,35,0.975,0.025000000000000022,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,lda,knn,39,0.975,0.025000000000000022,,280,120,0,0.3,LDA,KNN-5,
olivetti_faces,pca90_lda,knn,1,0.16666666666666666,0.8333333333333334,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,2,0.55,0.44999999999999996,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,3,0.775,0.22499999999999998,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,4,0.8333333333333334,0.16666666666666663,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,5,0.8833333333333333,0.1166666666666667,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,6,0.9083333333333333,0.09166666666666667,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,7,0.9416666666666667,0.05833333333333335,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,8,0.9583333333333334,0.04166666666666663,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,9,0.975,0.025000000000000022,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,10,0.95,0.050000000000000044,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,15,0.975,0.025000000000000022,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,20,0.9833333333333333,0.01666666666666672,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,25,0.9583333333333334,0.04166666666666663,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,30,0.975,0.025000000000000022,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,35,0.9833333333333333,0.01666666666666672,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca90_lda,knn,39,0.975,0.025000000000000022,59,280,120,0,0.3,PCA (>90%) +LDA,KNN-5,0.9
olivetti_faces,pca95_lda,knn,1,0.23333333333333334,0.7666666666666666,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,2,0.5416666666666666,0.45833333333333337,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,3,0.6833333333333333,0.31666666666666665,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,4,0.8583333333333333,0.14166666666666672,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,5,0.8416666666666667,0.15833333333333333,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,6,0.9083333333333333,0.09166666666666667,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,7,0.9416666666666667,0.05833333333333335,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,8,0.9666666666666667,0.033333333333333326,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,9,0.975,0.025000000000000022,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,10,0.975,0.025000000000000022,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,15,0.9833333333333333,0.01666666666666672,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,20,0.9916666666666667,0.008333333333333304,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,25,0.9916666666666667,0.008333333333333304,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,30,0.9916666666666667,0.008333333333333304,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,35,0.9916666666666667,0.008333333333333304,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca95_lda,knn,39,0.9833333333333333,0.01666666666666672,103,280,120,0,0.3,PCA (>95%) +LDA,KNN-5,0.95
olivetti_faces,pca99_lda,knn,1,0.18333333333333332,0.8166666666666667,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,2,0.44166666666666665,0.5583333333333333,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,3,0.6333333333333333,0.3666666666666667,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,4,0.7583333333333333,0.2416666666666667,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,5,0.8083333333333333,0.19166666666666665,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,6,0.8333333333333334,0.16666666666666663,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,7,0.8833333333333333,0.1166666666666667,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,8,0.9,0.09999999999999998,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,9,0.9166666666666666,0.08333333333333337,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,10,0.9333333333333333,0.06666666666666665,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,15,0.9583333333333334,0.04166666666666663,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,20,0.975,0.025000000000000022,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,25,0.9833333333333333,0.01666666666666672,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,30,0.9833333333333333,0.01666666666666672,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,35,0.9833333333333333,0.01666666666666672,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,pca99_lda,knn,39,0.9833333333333333,0.01666666666666672,199,280,120,0,0.3,PCA (>99%) +LDA,KNN-5,0.99
olivetti_faces,none,rf,4096,0.95,0.050000000000000044,,280,120,0,0.3,Raw Data,Random Forest,
olivetti_faces,pca,rf,1,0.20833333333333334,0.7916666666666666,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,2,0.3,0.7,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,5,0.7166666666666667,0.2833333333333333,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,10,0.8666666666666667,0.1333333333333333,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,15,0.9083333333333333,0.09166666666666667,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,20,0.9333333333333333,0.06666666666666665,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,30,0.925,0.07499999999999996,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,40,0.9416666666666667,0.05833333333333335,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,50,0.9416666666666667,0.05833333333333335,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,75,0.9416666666666667,0.05833333333333335,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,100,0.925,0.07499999999999996,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,150,0.9583333333333334,0.04166666666666663,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,200,0.95,0.050000000000000044,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,pca,rf,280,0.925,0.07499999999999996,,280,120,0,0.3,PCA,Random Forest,
olivetti_faces,lda,rf,1,0.175,0.825,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,2,0.425,0.575,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,3,0.6083333333333333,0.3916666666666667,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,4,0.7333333333333333,0.2666666666666667,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,5,0.8083333333333333,0.19166666666666665,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,6,0.85,0.15000000000000002,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,7,0.8666666666666667,0.1333333333333333,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,8,0.9,0.09999999999999998,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,9,0.9083333333333333,0.09166666666666667,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,10,0.925,0.07499999999999996,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,15,0.95,0.050000000000000044,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,20,0.9666666666666667,0.033333333333333326,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,25,0.95,0.050000000000000044,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,30,0.95,0.050000000000000044,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,35,0.95,0.050000000000000044,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,lda,rf,39,0.9583333333333334,0.04166666666666663,,280,120,0,0.3,LDA,Random Forest,
olivetti_faces,pca90_lda,rf,1,0.15833333333333333,0.8416666666666667,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,2,0.5333333333333333,0.4666666666666667,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,3,0.7583333333333333,0.2416666666666667,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,4,0.8,0.19999999999999996,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,5,0.875,0.125,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,6,0.8833333333333333,0.1166666666666667,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,7,0.8916666666666667,0.10833333333333328,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,8,0.9416666666666667,0.05833333333333335,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,9,0.9166666666666666,0.08333333333333337,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,10,0.9166666666666666,0.08333333333333337,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,15,0.9416666666666667,0.05833333333333335,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,20,0.9583333333333334,0.04166666666666663,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,25,0.9666666666666667,0.033333333333333326,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,30,0.9666666666666667,0.033333333333333326,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,35,0.975,0.025000000000000022,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca90_lda,rf,39,0.9666666666666667,0.033333333333333326,59,280,120,0,0.3,PCA (>90%) +LDA,Random Forest,0.9
olivetti_faces,pca95_lda,rf,1,0.2,0.8,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,2,0.4666666666666667,0.5333333333333333,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,3,0.625,0.375,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,4,0.7833333333333333,0.21666666666666667,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,5,0.8333333333333334,0.16666666666666663,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,6,0.8833333333333333,0.1166666666666667,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,7,0.9,0.09999999999999998,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,8,0.9333333333333333,0.06666666666666665,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,9,0.9333333333333333,0.06666666666666665,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,10,0.95,0.050000000000000044,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,15,0.9666666666666667,0.033333333333333326,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,20,0.9416666666666667,0.05833333333333335,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,25,0.9583333333333334,0.04166666666666663,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,30,0.95,0.050000000000000044,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,35,0.975,0.025000000000000022,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca95_lda,rf,39,0.975,0.025000000000000022,103,280,120,0,0.3,PCA (>95%) +LDA,Random Forest,0.95
olivetti_faces,pca99_lda,rf,1,0.16666666666666666,0.8333333333333334,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,2,0.4083333333333333,0.5916666666666667,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,3,0.5916666666666667,0.4083333333333333,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,4,0.7,0.30000000000000004,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,5,0.725,0.275,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,6,0.7416666666666667,0.2583333333333333,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,7,0.7416666666666667,0.2583333333333333,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,8,0.825,0.17500000000000004,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,9,0.825,0.17500000000000004,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,10,0.8333333333333334,0.16666666666666663,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,15,0.875,0.125,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,20,0.8833333333333333,0.1166666666666667,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,25,0.9166666666666666,0.08333333333333337,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,30,0.8833333333333333,0.1166666666666667,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,35,0.8833333333333333,0.1166666666666667,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
olivetti_faces,pca99_lda,rf,39,0.8833333333333333,0.1166666666666667,199,280,120,0,0.3,PCA (>99%) +LDA,Random Forest,0.99
